LeadID,city,ConvertedDate,Closed Date,Stage,Stage
00Q4wx1231Q4WDt,Istachatta,6-Jun-21,21-Nov-21,Canceled,
00Q4wx1231Q4WDt,Pelican Bay,25-Feb-21,18-Sep-21,Quote,
00Q4wx1231Q4WDt,Oakland town,6-Mar-21,17-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Palm Valley,3-Aug-21,15-Dec-21,Quote,
00Q4wx1231Q4WDt,Golf village,3-Jan-21,2-Dec-21,Quote,
00Q4wx1231Q4WDt,Desoto Lakes,15-Apr-21,21-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,De Leon Springs,4-May-21,14-Oct-21,Quote,
00Q4wx1231Q4WDt,World Golf Village,1-Jan-21,21-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Samsula-Spruce Creek,16-Dec-20,2-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Freeport city,7-Mar-21,25-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Tamiami,28-Mar-21,7-Oct-21,Canceled,
00Q4wx1231Q4WDt,Webster city,15-May-21,27-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Lealman,9-Dec-20,10-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Beverly Beach town,10-Jan-21,21-Sep-21,Canceled,
00Q4wx1231Q4WDt,Bell town,7-Jan-21,29-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Boynton Beach city,8-Jun-21,9-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Westgate,4-Feb-21,25-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Palm Shores town,18-Dec-20,6-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Mary Esther city,21-Mar-21,23-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Sea Ranch Lakes village,24-Feb-21,1-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Palmona Park,14-Feb-21,8-Oct-21,Quote,
00Q4wx1231Q4WDt,Loxahatchee Groves town,13-Aug-21,25-Dec-21,Canceled,
00Q4wx1231Q4WDt,DeLand Southwest,3-Aug-21,21-Oct-21,Quote,
00Q4wx1231Q4WDt,Waverly,8-Jun-21,3-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Lake Alfred city,16-Jan-21,8-Nov-21,Canceled,
00Q4wx1231Q4WDt,South Palm Beach town,1-Jan-21,20-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Pittman,19-Apr-21,14-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Crestview city,28-Jul-21,5-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Pace,8-Apr-21,19-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Pasadena Hills,14-Jun-21,2-Sep-21,Canceled,
00Q4wx1231Q4WDt,Aripeka,27-Mar-21,16-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Southeast Arcadia,18-Mar-21,12-Sep-21,Quote,
00Q4wx1231Q4WDt,Pioneer,5-Apr-21,26-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Palm River-Clair Mel,31-Jan-21,2-Oct-21,Visit,
00Q4wx1231Q4WDt,Cocoa West,11-Feb-21,16-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Port Charlotte,7-Jul-21,5-Nov-21,Visit,
00Q4wx1231Q4WDt,Three Lakes,23-Jun-21,31-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Thonotosassa,22-Aug-21,4-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,South Sarasota,23-Feb-21,20-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,South Palm Beach town,10-Aug-21,9-Dec-21,Visit,
00Q4wx1231Q4WDt,South Highpoint,4-May-21,14-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Gainesville city,6-Dec-20,28-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Jasmine Estates,26-Jul-21,16-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Juno Ridge,26-Mar-21,9-Sep-21,Visit,
00Q4wx1231Q4WDt,Gladeview,12-May-21,12-Dec-21,Canceled,
00Q4wx1231Q4WDt,Apollo Beach,10-Feb-21,24-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Cape Canaveral city,12-Jun-21,22-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Siesta Key,1-May-21,6-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Pine Castle,3-Dec-20,18-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Solana,17-May-21,26-Dec-21,Canceled,
00Q4wx1231Q4WDt,El Portal village,10-Apr-21,6-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Williamsburg,1-Jul-21,2-Dec-21,Canceled,
00Q4wx1231Q4WDt,Balm,8-Apr-21,5-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Goulds,11-May-21,2-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Zephyrhills North,21-Feb-21,28-Dec-21,Canceled,
00Q4wx1231Q4WDt,Pine Ridge,14-Aug-21,18-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Midway city,30-Aug-21,20-Sep-21,Visit,
00Q4wx1231Q4WDt,Miami Shores village,10-Jan-21,29-Nov-21,Canceled,
00Q4wx1231Q4WDt,Manatee Road,8-Aug-21,22-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Town 'n' Country,6-Aug-21,2-Sep-21,Canceled,
00Q4wx1231Q4WDt,St. Petersburg city,23-Jun-21,20-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,St. James City,16-Aug-21,10-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Fort Pierce South,29-Jun-21,26-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Lely Resort,18-Apr-21,22-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Pembroke Pines city,26-Jan-21,9-Nov-21,Canceled,
00Q4wx1231Q4WDt,Keystone Heights city,23-Jun-21,26-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Wacissa,2-Jul-21,19-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Lake Mystic,13-May-21,3-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Hastings town,8-Dec-20,12-Sep-21,Visit,
00Q4wx1231Q4WDt,Fort Green Springs,14-Jun-21,15-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Garden Grove,16-Jun-21,12-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Myrtle Grove,22-Feb-21,1-Oct-21,Visit,
00Q4wx1231Q4WDt,Middleburg,24-Jun-21,26-Dec-21,Canceled,
00Q4wx1231Q4WDt,Inverness Highlands North,10-Mar-21,27-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Zephyrhills city,8-Aug-21,20-Oct-21,Quote,
00Q4wx1231Q4WDt,Boca Raton city,14-Dec-20,9-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Mount Carmel,8-Aug-21,21-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Clermont city,31-Mar-21,17-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,West Little River,15-May-21,7-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Lazy Lake village,25-Jun-21,20-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Redington Shores town,22-Jan-21,6-Nov-21,Canceled,
00Q4wx1231Q4WDt,Newberry city,29-Jan-21,28-Nov-21,Quote,
00Q4wx1231Q4WDt,Woodlawn Beach,9-Jan-21,24-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Niceville city,4-Aug-21,10-Nov-21,Quote,
00Q4wx1231Q4WDt,Cooper City city,19-Jul-21,18-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Port Charlotte,18-Apr-21,14-Sep-21,Quote,
00Q4wx1231Q4WDt,Altha town,21-Feb-21,2-Nov-21,Canceled,
00Q4wx1231Q4WDt,Panama City city,17-Mar-21,14-Sep-21,Visit,
00Q4wx1231Q4WDt,Paradise Heights,27-Mar-21,5-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Williamsburg,1-Jan-21,23-Sep-21,Canceled,
00Q4wx1231Q4WDt,Pine Ridge,17-Jan-21,17-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Fort Myers Shores,19-May-21,25-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Spring Lake,19-Jan-21,22-Nov-21,Visit,
00Q4wx1231Q4WDt,Brent,13-Feb-21,18-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Paradise Heights,20-Jan-21,31-Dec-21,Canceled,
00Q4wx1231Q4WDt,East Williston,19-Jun-21,27-Nov-21,Visit,
00Q4wx1231Q4WDt,Pensacola city,28-Feb-21,16-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Greensboro town,23-Aug-21,11-Dec-21,Canceled,
00Q4wx1231Q4WDt,Seville,24-Aug-21,27-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Miami Gardens city,23-Jun-21,15-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Worthington Springs town,23-Feb-21,1-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Melbourne Beach town,8-Aug-21,26-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Miramar city,23-Mar-21,9-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Melbourne Beach town,8-Dec-20,21-Dec-21,Quote,
00Q4wx1231Q4WDt,Five Points,25-Jul-21,5-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Westchester,10-Jan-21,2-Dec-21,Closed Won,
00Q4wx1231Q4WDt,River Park,4-Dec-20,7-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Fidelis,28-Aug-21,27-Oct-21,Quote,
00Q4wx1231Q4WDt,Medley town,8-May-21,16-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Hillsboro Pines,3-Mar-21,6-Dec-21,Visit,
00Q4wx1231Q4WDt,South Bay city,19-Aug-21,16-Nov-21,Quote,
00Q4wx1231Q4WDt,Memphis,27-Jun-21,21-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Gibsonton,24-Dec-20,30-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Ensley,7-Mar-21,30-Dec-21,Visit,
00Q4wx1231Q4WDt,Satellite Beach city,26-Feb-21,6-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Pahokee city,14-Apr-21,5-Nov-21,Canceled,
00Q4wx1231Q4WDt,High Springs city,10-Feb-21,29-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Bayport,24-Mar-21,23-Nov-21,Visit,
00Q4wx1231Q4WDt,Loughman,28-Dec-20,10-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Ocean Breeze Park town,2-Jul-21,13-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Fort Pierce South,10-Jan-21,16-Oct-21,Quote,
00Q4wx1231Q4WDt,North Sarasota,21-Feb-21,6-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Indian River Shores town,3-Apr-21,24-Dec-21,Quote,
00Q4wx1231Q4WDt,Leisure City,22-Jun-21,16-Dec-21,Canceled,
00Q4wx1231Q4WDt,Country Walk,8-Feb-21,18-Dec-21,Canceled,
00Q4wx1231Q4WDt,Zephyrhills South,15-Apr-21,18-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Lloyd,14-Mar-21,29-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Seminole Manor,14-Mar-21,12-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Polk City town,2-Feb-21,25-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Auburndale city,12-Mar-21,29-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Richmond Heights,14-Jan-21,4-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Opa-locka city,6-Feb-21,1-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Pelican Bay,26-Jul-21,8-Sep-21,Visit,
00Q4wx1231Q4WDt,Cutler Bay town,21-Apr-21,18-Nov-21,Canceled,
00Q4wx1231Q4WDt,Allentown,6-Dec-20,29-Dec-21,Quote,
00Q4wx1231Q4WDt,Floridatown,14-Jan-21,3-Dec-21,Canceled,
00Q4wx1231Q4WDt,Port St. Lucie city,12-Jan-21,23-Oct-21,Quote,
00Q4wx1231Q4WDt,Cutler Bay town,4-Jan-21,28-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Big Pine Key,10-Feb-21,23-Oct-21,Quote,
00Q4wx1231Q4WDt,Orange City city,27-Jul-21,7-Oct-21,Quote,
00Q4wx1231Q4WDt,Clermont city,7-Jan-21,1-Oct-21,Quote,
00Q4wx1231Q4WDt,South Bay city,28-Mar-21,26-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Belleair town,3-Jun-21,29-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,South Palm Beach town,21-Apr-21,3-Sep-21,Quote,
00Q4wx1231Q4WDt,Bay Pines,12-Jan-21,13-Sep-21,Visit,
00Q4wx1231Q4WDt,Broadview Park,10-Jul-21,16-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,West Vero Corridor,17-Apr-21,8-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Venice city,2-Aug-21,23-Oct-21,Quote,
00Q4wx1231Q4WDt,Spring Hill,11-Aug-21,24-Nov-21,Quote,
00Q4wx1231Q4WDt,Hillsboro Pines,8-Feb-21,28-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Layton city,25-Jan-21,31-Oct-21,Visit,
00Q4wx1231Q4WDt,Jupiter town,7-Jan-21,29-Oct-21,Visit,
00Q4wx1231Q4WDt,World Golf Village,6-Feb-21,10-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Jupiter Farms,26-Apr-21,23-Dec-21,Canceled,
00Q4wx1231Q4WDt,Manasota Key,23-Jan-21,24-Oct-21,Visit,
00Q4wx1231Q4WDt,Ona,26-Jun-21,24-Dec-21,Quote,
00Q4wx1231Q4WDt,Tamiami,10-Aug-21,11-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Redington Shores town,25-Mar-21,8-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Oakleaf Plantation,23-Jan-21,2-Nov-21,Closed Won,
00Q4wx1231Q4WDt,St. Leo town,6-May-21,27-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Bascom town,23-Feb-21,22-Sep-21,Visit,
00Q4wx1231Q4WDt,South Pasadena city,24-Jun-21,2-Nov-21,Canceled,
00Q4wx1231Q4WDt,Gardner,9-Jan-21,17-Sep-21,Canceled,
00Q4wx1231Q4WDt,Lecanto,26-Jun-21,25-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Hillsboro Pines,30-Mar-21,21-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Hallandale Beach city,14-Jul-21,24-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Gifford,20-Aug-21,3-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Altoona,30-Dec-20,12-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Pineland,26-Aug-21,17-Dec-21,Quote,
00Q4wx1231Q4WDt,Reddick town,19-May-21,7-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Palmetto Bay village,11-Dec-20,21-Dec-21,Canceled,
00Q4wx1231Q4WDt,East Lake-Orient Park,26-Jun-21,24-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Century town,18-Jan-21,14-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Cocoa city,8-Feb-21,10-Sep-21,Closed Won,
00Q4wx1231Q4WDt,North Bay Village city,13-Dec-20,30-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Key Vista,13-Dec-20,2-Nov-21,Visit,
00Q4wx1231Q4WDt,Bonita Springs city,26-Dec-20,8-Oct-21,Visit,
00Q4wx1231Q4WDt,Lemon Grove,5-Aug-21,13-Oct-21,Visit,
00Q4wx1231Q4WDt,Hallandale Beach city,8-Jun-21,5-Dec-21,Canceled,
00Q4wx1231Q4WDt,Pretty Bayou,4-Jan-21,19-Nov-21,Quote,
00Q4wx1231Q4WDt,Deltona city,13-Dec-20,26-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Pierson town,1-Jun-21,26-Nov-21,Quote,
00Q4wx1231Q4WDt,Neptune Beach city,26-May-21,30-Oct-21,Canceled,
00Q4wx1231Q4WDt,Surfside town,29-Apr-21,24-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Clearwater city,13-Apr-21,29-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Horizon West,9-Jul-21,20-Dec-21,Quote,
00Q4wx1231Q4WDt,Tavares city,1-Jul-21,28-Dec-21,Canceled,
00Q4wx1231Q4WDt,Progress Village,12-Jul-21,30-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Pembroke Park town,10-Apr-21,2-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Myrtle Grove,11-May-21,22-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Gulf Stream town,1-Aug-21,19-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Chiefland city,22-Mar-21,10-Oct-21,Closed Won,
00Q4wx1231Q4WDt,University,24-Dec-20,5-Dec-21,Visit,
00Q4wx1231Q4WDt,Ponce de Leon town,5-Jul-21,6-Oct-21,Quote,
00Q4wx1231Q4WDt,Aripeka,28-Dec-20,3-Sep-21,Visit,
00Q4wx1231Q4WDt,Bay Lake city,14-Jan-21,10-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Palm River-Clair Mel,21-Apr-21,2-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Winter Park city,28-Mar-21,24-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Waukeenah,20-Dec-20,26-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Franklin Park,15-Jun-21,19-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Lisbon,20-Feb-21,30-Dec-21,Canceled,
00Q4wx1231Q4WDt,Fort Denaud,30-Aug-21,21-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Bushnell city,16-Jan-21,15-Oct-21,Canceled,
00Q4wx1231Q4WDt,Solana,27-Feb-21,7-Dec-21,Visit,
00Q4wx1231Q4WDt,Sky Lake,10-Mar-21,1-Oct-21,Visit,
00Q4wx1231Q4WDt,Sweetwater city,26-Jan-21,9-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Fort Lauderdale city,21-Feb-21,2-Nov-21,Visit,
00Q4wx1231Q4WDt,Noma town,18-Jan-21,11-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Progress Village,19-Feb-21,25-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Mango,10-Jul-21,23-Dec-21,Closed Won,
00Q4wx1231Q4WDt,North Key Largo,21-Jul-21,19-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Micanopy town,2-Jan-21,17-Dec-21,Canceled,
00Q4wx1231Q4WDt,Three Lakes,10-Apr-21,31-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Roeville,27-Feb-21,14-Nov-21,Quote,
00Q4wx1231Q4WDt,Williston city,5-Jun-21,1-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Cottondale town,14-Jun-21,20-Dec-21,Closed Won,
00Q4wx1231Q4WDt,South Patrick Shores,7-Apr-21,21-Nov-21,Canceled,
00Q4wx1231Q4WDt,Lantana town,14-Apr-21,26-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Micco,25-Apr-21,26-Sep-21,Canceled,
00Q4wx1231Q4WDt,Delray Beach city,9-Jan-21,29-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Inverness city,18-Feb-21,7-Nov-21,Canceled,
00Q4wx1231Q4WDt,Bayshore Gardens,21-Aug-21,16-Dec-21,Closed Won,
00Q4wx1231Q4WDt,West DeLand,28-Aug-21,29-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Plantation,19-Jul-21,29-Nov-21,Visit,
00Q4wx1231Q4WDt,Golden Gate,17-Aug-21,13-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Williamsburg,12-Feb-21,23-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Lake Magdalene,24-Jun-21,29-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Plantation city,19-Feb-21,12-Dec-21,Quote,
00Q4wx1231Q4WDt,Palmona Park,14-Mar-21,9-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Hernando,14-May-21,9-Sep-21,Visit,
00Q4wx1231Q4WDt,Gladeview,16-May-21,8-Sep-21,Quote,
00Q4wx1231Q4WDt,Florida Ridge,3-Dec-20,1-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Punta Rassa,29-Dec-20,2-Oct-21,Visit,
00Q4wx1231Q4WDt,Franklin Park,26-Mar-21,15-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Nassau Village-Ratliff,18-May-21,3-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Hill 'n Dale,13-Mar-21,17-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Hobe Sound,12-Jul-21,13-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Fidelis,3-Jul-21,23-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Carrabelle city,30-Jan-21,30-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Nokomis,3-Dec-20,8-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Zephyrhills West,4-Jun-21,23-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Alachua city,30-Aug-21,12-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Lantana town,27-Dec-20,21-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,West Perrine,29-Dec-20,11-Oct-21,Canceled,
00Q4wx1231Q4WDt,Lutz,9-Mar-21,12-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Dixonville,4-Jul-21,4-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Windermere town,6-Dec-20,3-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,West Miami city,6-Jun-21,27-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Pace,14-May-21,21-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,San Castle,31-Jan-21,3-Nov-21,Visit,
00Q4wx1231Q4WDt,Cedar Grove,17-Dec-20,27-Sep-21,Quote,
00Q4wx1231Q4WDt,Ocean City,31-Dec-20,9-Sep-21,Quote,
00Q4wx1231Q4WDt,Cottondale town,16-Jan-21,14-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Merritt Island,24-Apr-21,24-Sep-21,Visit,
00Q4wx1231Q4WDt,Garden Grove,15-Jun-21,19-Sep-21,Canceled,
00Q4wx1231Q4WDt,Lemon Grove,9-Mar-21,10-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Belle Isle city,30-Apr-21,18-Dec-21,Quote,
00Q4wx1231Q4WDt,Zephyrhills West,9-Mar-21,2-Sep-21,Canceled,
00Q4wx1231Q4WDt,Longboat Key town,3-Jan-21,14-Oct-21,Canceled,
00Q4wx1231Q4WDt,Dundee town,26-May-21,10-Sep-21,Canceled,
00Q4wx1231Q4WDt,Green Cove Springs city,19-Jul-21,28-Oct-21,Quote,
00Q4wx1231Q4WDt,Solana,5-Jul-21,14-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Captiva,28-May-21,3-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,St. James City,4-Dec-20,11-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,North Redington Beach town,3-Aug-21,18-Oct-21,Visit,
00Q4wx1231Q4WDt,Timber Pines,1-Jul-21,7-Nov-21,Canceled,
00Q4wx1231Q4WDt,Charlotte Harbor,8-Apr-21,12-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Ocala city,24-Jan-21,10-Dec-21,Quote,
00Q4wx1231Q4WDt,Glen St. Mary town,30-Aug-21,4-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Flagler Beach city,28-Dec-20,5-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Charlotte Park,19-Feb-21,10-Sep-21,Visit,
00Q4wx1231Q4WDt,Vineyards,10-Dec-20,13-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Whiskey Creek,1-Mar-21,14-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Perry city,4-Jan-21,27-Nov-21,Visit,
00Q4wx1231Q4WDt,Paxton town,21-Jan-21,29-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Hypoluxo town,14-Feb-21,8-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Fort Myers Beach town,18-Feb-21,12-Nov-21,Quote,
00Q4wx1231Q4WDt,The Meadows,15-Jan-21,13-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Pierson town,13-Feb-21,4-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Wellington village,19-Apr-21,2-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Oldsmar city,20-Jun-21,16-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Tarpon Springs city,6-Mar-21,2-Dec-21,Canceled,
00Q4wx1231Q4WDt,Sanibel city,14-Feb-21,23-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Monticello city,17-Jun-21,17-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Page Park,6-Jan-21,16-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Panama City Beach city,15-Feb-21,12-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Wimauma,21-Mar-21,23-Sep-21,Visit,
00Q4wx1231Q4WDt,Umatilla city,16-Dec-20,24-Dec-21,Visit,
00Q4wx1231Q4WDt,Flagler Beach city,10-Aug-21,17-Sep-21,Quote,
00Q4wx1231Q4WDt,Holmes Beach city,13-Dec-20,27-Oct-21,Canceled,
00Q4wx1231Q4WDt,Westchase,6-Mar-21,17-Dec-21,Quote,
00Q4wx1231Q4WDt,Bokeelia,8-Feb-21,4-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Tice,15-Mar-21,1-Sep-21,Canceled,
00Q4wx1231Q4WDt,Pineland,13-May-21,12-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Wallace,25-Aug-21,27-Dec-21,Quote,
00Q4wx1231Q4WDt,Tangelo Park,20-Feb-21,22-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Whiskey Creek,29-May-21,26-Sep-21,Visit,
00Q4wx1231Q4WDt,Marineland town,7-Dec-20,4-Sep-21,Visit,
00Q4wx1231Q4WDt,Dunedin city,14-Mar-21,24-Oct-21,Canceled,
00Q4wx1231Q4WDt,Juno Beach town,12-Dec-20,30-Sep-21,Canceled,
00Q4wx1231Q4WDt,University,9-Mar-21,19-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Palm Bay city,6-Jun-21,15-Oct-21,Visit,
00Q4wx1231Q4WDt,Islandia city,23-Mar-21,27-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Oldsmar city,10-May-21,23-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Olga,15-Jan-21,24-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Lake Alfred city,30-Aug-21,24-Dec-21,Visit,
00Q4wx1231Q4WDt,De Leon Springs,29-Aug-21,24-Dec-21,Quote,
